PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,quality,quality_class,wine_type
1.1366103661018934,-4.4921661673984605,1.1714606937758305,-1.4420037049573784,-0.6694073088632021,-0.0398835776701905,-1.8557585034072355,-0.38146037288284723,-0.3607220319357134,5,1,red
1.931666668963023,-5.54187920072298,1.3858315731022406,-1.2165401538709868,-0.10871255422306648,2.139867873442043,-0.20281411942598945,0.5806041921277677,-1.3458208892791619,5,1,red
1.1819893004092774,-4.2386656380743775,3.5695049954819087,-1.0646487613534665,-0.7013491161493506,-1.4613588993056967,0.1789632760889487,-0.8569238979047311,0.3217250801462241,5,1,red
1.3351681212895137,-5.382041246904817,2.7603482744901124,0.051300781976948824,-0.5410187470378234,-1.598559736989521,-0.3381597674814303,-1.1457681359104257,-0.22823773033257086,6,1,red
0.29734158326824267,-3.074762101925656,2.820419640376121,-1.1627236245151602,-2.179280324435397,-0.806672257222576,1.2374127306286684,0.7754979315621395,-0.030743056691635594,5,1,red
0.09163080269013221,-4.2977920324373216,4.665931742450219,1.5517169703714617,0.1958680539164509,-1.8256147606464252,-0.08523838507651942,0.7650863461166527,0.08099944801963098,6,1,red
2.4103131385911176,-4.572822303912804,0.33523215729726996,-1.2078544898819095,-1.91011183075964,0.023483989130408563,2.324844500668812,-0.005038643131060534,-0.523867714023647,5,1,red
3.7986916788523546,-0.4624835767354577,4.168499304997447,1.7845144130451687,-0.36935211241263527,-1.5916176347885576,0.13077850184952733,-0.5364406477335736,0.5849895118038169,6,1,red
-1.0959532866179376,-1.2574156431251784,4.387645504550119,-3.120095349584175,-0.6849232436940983,1.0540130092573923,-2.0869563595313574,2.2137873215015853,-0.3350209239124598,5,1,red
3.205460811354977,-3.9748910928217303,2.2536392978782644,-0.10343802174408523,-3.150928685207649,-1.0665026832597826,-0.4217083441612581,-0.6644523015288525,0.3271522436636434,6,1,red
0.4345934912930855,-5.115141401105306,1.0550389370597226,-0.2325618224408485,-3.2970774561591543,-0.03665052563165194,-0.191298274725675,0.05801631437905723,0.5626073905463723,6,1,red
1.6131539498074106,-4.303057463863453,0.7536562134820876,0.0708430747519635,0.9729239624314951,0.7786144553900524,-0.9864627731007554,-1.2202499763110957,-0.5854630141035431,7,2,red
-1.4017596363587252,-3.657241162829825,5.080198462931175,-1.9585219299475831,-1.8431543422710943,-1.3528332582833864,-0.8902296556150722,1.4101538865756553,-0.1640923199181365,4,0,red
1.660267412071523,-2.2944194441104564,0.8443869090897514,0.717246731331981,-2.449276577573729,3.075429339362332,0.412186715312409,0.382329099021742,0.022738424842064765,5,1,red
1.660267412071523,-2.2944194441104564,0.8443869090897514,0.717246731331981,-2.449276577573729,3.075429339362332,0.412186715312409,0.382329099021742,0.022738424842064765,5,1,red
3.69827083339657,-4.929161112594425,0.5929915658173437,-0.30706016782129664,-0.05554563828632784,-1.7716153892930044,0.21673856260975385,0.1961893908923825,0.27180541298493416,4,0,red
0.9331324646540243,-5.41715168035111,2.9150826724201346,1.7809260240986324,0.27128712925541415,1.2597537819578801,-1.197745306152247,0.49996761081541463,-1.6463779749604315,6,1,red
1.282917526697913,-5.697125944716388,1.5518176019324006,1.028543679694783,-0.7361852515011522,1.1311654864275456,0.7203578388787,-1.437653632534825,-0.9027522051447834,5,1,red
0.049517291045756494,-3.8831021619526473,3.3077357895592767,-1.1620996318964223,-1.3843871727200205,-1.7064221725078446,-0.6967950880269433,-2.4935020207868974,0.07473135035686158,5,1,red
-7.7405985945350855,-0.14728750423706177,3.7758839896901915,0.349696294132557,-4.50527941597097,1.3917248750499636,0.010180792628577021,1.1296927849129046,0.8513721143189135,4,0,red
3.0698414940243275,-4.506786385736938,1.477749338289744,-1.4389200476123944,-0.5784334420196316,1.2128885475122597,1.8607481637417536,1.9132306948162459,-0.39239488740485085,5,1,red
2.4553465246838155,-5.108789894337333,-0.670953618306506,-1.2775109331334908,1.1647406276527812,0.46514412878836775,-1.7747530849725845,1.8112947781168722,0.516573883050682,5,1,red
-0.17563968553938422,-3.02519897398845,2.7582730890271483,-2.098301587946379,-0.33647082824186625,-0.08132907190204663,-2.3044513170146153,-0.8251106959861488,-0.5399357754384069,5,1,red
-1.190528071306953,-1.0261717794776943,2.2669540384578326,-3.952408347407443,-0.9370397020532973,1.8573717863000732,-1.0298868784428825,1.2475685189182821,-0.20685800466021867,5,1,red
3.0549681576874854,-6.350968290003835,-0.31490210606879016,-1.7616991845463101,-1.8551929489785353,0.6754503083097677,0.7782213522909883,-1.121094500527204,-1.1018354898355747,5,1,red
0.3676833012037141,-3.5516489883984916,4.0190748126212625,-0.5443745628530169,-0.1930190102310762,-0.6107063131591625,-1.357889586365115,-1.629226381022892,-0.6509877011761801,6,1,red
0.25279697036344967,-3.516796223238325,3.5190235597037183,-1.1442282054829178,-0.9004402070670802,-0.12654395456588716,-1.277143669323015,-1.5757003528660725,-0.6212084996931144,6,1,red
3.3025857575502857,-3.0247732159137968,-0.5544769307897439,-0.8067964996062094,0.7180225895269438,-0.12887240242547274,0.5465935275517926,0.6848942541872397,0.5433524002141809,5,1,red
1.5008046127493566,-3.7414188945612326,2.3930986742307305,0.9285263537985713,0.9352142758853382,-0.7756268187637191,0.4680153266481,1.3406789151856633,-0.8848145750627556,6,1,red
2.742555917313958,-3.6829713932068167,3.3519083281317124,0.9155024575722241,0.48091693757365855,-2.342212225264113,-0.009042727565481476,-0.7255133267565094,-0.05215371113045553,5,1,red
3.9010582604446173,-5.373139525935775,-2.182747123786199,0.516629766534449,-0.055717846112240524,0.05383374865337686,-1.7482153334528303,-0.37569505896858774,-0.791426902722972,5,1,red
3.8302590899535174,-3.138614842027721,3.8733848987876316,1.358581752069728,1.0490815199971097,0.1625861839138922,1.8408138473363174,0.7949169655449626,-0.7461480249354018,5,1,red
1.3895642450253562,-4.181342869863015,1.697528361285849,-0.23854099814500757,-0.7818082040716389,-0.6039497627645255,0.6097210060556059,-0.4274373494449238,0.7438849169698555,5,1,red
1.2966282708719956,-2.910978102523963,0.9091573902463022,-2.0442027394424724,-1.3049606722356042,0.3760200617963669,-1.0474117482886023,0.09665523947055867,0.8567852821098141,6,1,red
3.21573193993908,-4.677036787316399,0.2786773154170406,-0.5883470728960273,1.1886403646192034,0.3728726863608845,-0.5274194066567236,-0.33787156602937507,1.3184698623999322,5,1,red
2.6707536594934465,-4.709227248055268,1.0601478206646562,-1.7052871250346437,-0.5541349014490268,1.168406953899696,1.7753876292013833,2.213353827755693,-0.5412673847720203,5,1,red
1.4163203824107178,-4.403385091420813,2.221494326665563,-1.0939609800459038,-0.4354740152281447,-0.20582108993133735,-0.3294528728849334,-0.2868563253936213,0.09219876609215745,7,2,red
0.6623097433001747,-3.8448404626193717,2.73640686261607,-1.3879611179003004,-1.9004392737827183,-0.754891765997304,0.8767799275035096,-0.24644311463911842,0.05587558082690248,5,1,red
0.39220613991576236,-3.479927864660775,2.361919394347288,0.8500676698210028,-3.4692951663827305,-2.646510040687881,-1.0010336415328893,0.2908635474251259,0.5092863286415256,5,1,red
0.39220613991576236,-3.479927864660775,2.361919394347288,0.8500676698210028,-3.4692951663827305,-2.646510040687881,-1.0010336415328893,0.2908635474251259,0.5092863286415256,5,1,red
0.8134862010739344,-4.429645061352274,1.9203774752362746,-1.7209789864246625,-0.8109371303719943,-0.4189139415221183,-0.09057827979450528,-0.5890411146995628,0.45616334671931175,5,1,red
-1.4986234667266958,-4.365153633756952,3.3844714346730056,-0.18691394942010983,-1.8049706376252028,-0.8786894969574283,-0.3475957797070896,-0.48329895676546963,-0.19478324402827804,5,1,red
1.6396557737386566,-4.971875710318751,-1.39009713121491,1.695257532235802,2.3297607198485855,1.7337047710579534,-0.14613115857501768,0.2555810305811191,0.5994619392311147,5,1,red
0.63191295927562,-6.041128049830996,2.2177863720729944,1.0422966871031831,-0.8543185969854991,0.7922676124035215,0.7326420047298805,-1.7371575678661197,-0.9157980165940786,6,1,red
1.5724181441121854,-4.758764588736178,2.855982643753163,-0.045342848464976604,0.584919545815494,-2.2311030696619634,-0.27587974264868453,-1.1968785815565814,-0.3961937918301113,6,1,red
2.0026788637110413,-3.86372409503872,1.1244704797908627,-1.910345021495668,-1.5841673772643459,-1.2850495055027253,1.391375141812306,0.8794687192118792,0.4933599770035149,5,1,red
1.8082005501200327,-3.898058056181662,1.1108171292060638,-1.9414065958442417,-1.3425180343114835,-1.3889710654538707,1.4320665158531458,0.6269734770754191,0.40396617583998556,5,1,red
2.9694761545773725,-5.040215048849069,0.8665406513213848,-1.5211359869463406,-1.1907328547008864,-1.209247240830796,0.5257057538069961,-0.04131468469967838,0.2738134512939681,4,0,red
4.02346000204182,-5.242932024247515,-1.1039992050576701,0.5334446573551919,2.136560756680601,2.166556234628778,0.11003099293267787,0.7956404605572016,0.7281530534404707,5,1,red
1.8135387311346582,-5.298632966499136,-0.8602664795543405,0.01666312706873526,-0.753133394274696,1.6461144227767284,-0.689290373398786,1.4715089033264244,2.1800766127502724,5,1,red
1.8135387311346582,-5.298632966499136,-0.8602664795543405,0.01666312706873526,-0.753133394274696,1.6461144227767284,-0.689290373398786,1.4715089033264244,2.1800766127502724,5,1,red
-0.29522218097584846,-4.311496782994616,4.266120403039083,0.8115507210648933,-1.11570078585167,-1.4590469779652186,-0.1636610098538021,0.858587736642575,0.5028295517379684,6,1,red
-0.027588403979005607,-3.2748686564992706,2.351511565014104,-1.8018943257471796,-2.682694387145366,-0.6307253569291965,1.1199482799968914,0.8180437445586665,0.22863747829992306,5,1,red
2.9250600213529903,-5.132992256668926,1.0288178185256138,-1.4409517531363136,0.43429821341039415,1.459159825551746,2.717527200972337,-0.5920025448867512,-1.1106950720538669,4,0,red
-0.34370156139263125,-2.943582550534305,2.5381819553095486,-3.2375605749520533,-2.2346515536271334,0.5589779044870592,-1.6177775961447889,-0.4785071200911097,-0.10733046900668793,5,1,red
2.5784230526282115,-4.684635474364104,0.9007679428343637,-0.5045341789048695,1.4218976458230632,2.620056353340258,-0.06352214638339831,2.0519077396059857,-1.1831911351520232,5,1,red
2.14609885109788,-3.4375560389803534,1.4258792563413107,-1.6882021387954032,0.3159195177617598,0.14514193548202373,-0.049398925715296534,1.112146191304292,0.530720826262085,5,1,red
2.0595143676300194,-5.304267515112111,2.775518050438307,-0.7791913636979954,-0.27673781705024453,1.5323726492832352,1.0553999072359062,0.9353658413440645,-1.8613117984652106,5,1,red
-1.3945398170928058,-2.142139715296973,2.0322710224106606,-0.6124157280739457,0.4174865191773458,3.039121140238087,-1.038549400140897,0.6540859551307802,0.2563119017186449,6,1,red
0.07123115276287635,-3.424876803960927,3.249920795471314,0.2794295708439208,0.16782224427555348,-0.8558130202344894,-0.30771452837590446,-0.37494516529143707,0.01782520030821754,5,1,red
2.783989186309287,-5.111074439027333,-0.5214992223883776,-0.8697425097641118,-0.27042253942035577,2.15284693071724,2.067032205734511,1.5431794250855333,-1.8176333743277924,6,1,red
1.150218437025407,-4.1353930815992594,1.0402637062642521,-1.1464988271675918,-0.7332111974859524,0.366357841453607,-0.40127739065988055,-1.2046748297691259,0.31646985688227613,5,1,red
3.9457512665790286,-5.223871136110903,-0.6375853856176534,-0.14945091908542082,1.8776757796854904,2.2299227390150658,1.391868137414464,1.4411331307789286,-0.2579249677595854,5,1,red
1.4631929058261954,-4.152575319669447,3.248796919657962,-2.1147308200071,-1.3111807040711267,-1.14261118775013,-0.4058689389991404,-1.0402893558289388,0.43327946899669073,5,1,red
2.0358256957899026,-3.0433076487172657,0.915288340028091,-1.0752546333191966,1.1526794239104932,-0.9610467721283773,1.7795454889185351,0.5918244194940107,0.2539945487302274,5,1,red
2.783989186309287,-5.111074439027333,-0.5214992223883776,-0.8697425097641118,-0.27042253942035577,2.15284693071724,2.067032205734511,1.5431794250855333,-1.8176333743277924,6,1,red
2.9758179366268274,-5.078582700298253,-0.5234580035091208,-0.9398899005984174,-0.3591010075701378,2.190960595233195,1.9747285441365852,1.5280542983305876,-1.8294678855096753,5,1,red
1.150218437025407,-4.1353930815992594,1.0402637062642521,-1.1464988271675918,-0.7332111974859524,0.366357841453607,-0.40127739065988055,-1.2046748297691259,0.31646985688227613,5,1,red
-4.087758350985271,-0.6631526642659763,5.889673913676118,-0.49337755243537734,0.4023828916345478,-1.7077748746088468,1.029289923702003,-0.9739777901676594,0.6151438484615025,4,0,red
-6.835016083162783,-0.13976319077005317,4.153059195329044,0.8089156238916844,-3.7111956280415206,1.3011817437471744,1.2418654285318553,1.3411607870683016,0.8489307039022029,6,1,red
-0.018920839062050197,-4.115335399352485,3.5996235651505435,0.41938271466640953,-2.503531251472636,-0.9829392790563957,-0.22769952052782932,0.87099199436602,0.1597708852939662,5,1,red
1.1534447718732987,-3.681738005998941,1.1413386326171147,-2.764250439643054,-2.579865881235577,0.9371986041937623,-0.7829515308649521,-0.4922272461547751,-0.7275418861696246,5,1,red
1.4063097587318305,-5.005572254021742,2.823154263976603,0.08411417871927789,-1.2679173135582944,-1.6821550786718984,-0.7455943338639562,-1.1659139800683453,-0.1816731707801373,5,1,red
2.689368481889182,-4.823179455272128,1.5686397297723043,-1.3236772395355167,0.10553872331555834,-0.8769626539379237,-0.19682096613944944,-0.7988634638776873,-0.12154352342615522,6,1,red
1.6180834979001375,-5.0904511854496715,0.4589048517884617,-0.47258558625560515,-1.529184069881309,-0.05859566576093648,0.7463156302844105,0.315190227091872,0.8046745195609336,6,1,red
0.3167962340987083,-4.483485246802366,0.7358397266686987,-0.09998150117819479,-0.6889364408471644,-0.6032388251349747,-0.8516686371662596,-0.036428712881880855,0.06182317219138015,6,1,red
2.689368481889182,-4.823179455272128,1.5686397297723043,-1.3236772395355167,0.10553872331555834,-0.8769626539379237,-0.19682096613944944,-0.7988634638776873,-0.12154352342615522,6,1,red
2.532765002946624,-4.155802397655528,0.4567934771938564,-2.110894054433418,-1.4066456150176647,-0.9638377851252871,0.6078586698757442,-0.17850629600312487,0.3542663743235237,5,1,red
1.0841352127536008,-3.1708258510990013,0.7806646029740849,-2.6337870461731363,-2.5124362751451423,-0.42964850242385194,-0.7376873035886198,-0.15036555241804925,0.3232616882968362,5,1,red
2.532765002946624,-4.155802397655528,0.4567934771938564,-2.110894054433418,-1.4066456150176647,-0.9638377851252871,0.6078586698757442,-0.17850629600312487,0.3542663743235237,5,1,red
2.535251001640319,-4.73162071590017,0.44965784325649527,-1.1884901024619476,1.0036836544878316,2.8880536545185764,-0.08684730189675341,2.123849081168355,-1.3993640848942528,5,1,red
0.5322559859735405,-3.648207481819022,3.8359031693733434,-1.8789442260011668,-1.0758160347962058,2.057144332674065,0.8064917899198625,0.6310102735012715,-0.30550135611081836,5,1,red
2.394750725706757,-3.837447843581713,0.2509555772013017,-0.7043670060315167,0.3853381971990548,2.9157237780773206,-0.31233763531038855,1.1870929835888715,0.6772082129169611,6,1,red
3.3134875875789107,-4.395618410883877,0.8737410225654807,-0.9980906333234644,0.7349703288586651,0.6625394237693972,2.5414718970826704,2.4053001132769243,-0.15488125104002506,5,1,red
2.1427964285583787,-5.56119249517998,1.8496530225260572,-1.0048895932226498,-0.6247343945812461,1.779091718556156,0.7501358011272062,0.5164998039094705,-1.4018627172826823,5,1,red
2.357477362553382,-4.749721243504955,0.0022010831249771046,-1.521628475532406,-2.2577987648588813,0.16425671789205118,2.057582506352421,-0.08209046630552455,-0.5975106670088047,5,1,red
2.369679774218713,-4.614408001401803,0.08536919569729529,-1.3570057250531702,-1.8021539823746187,0.12885744863784013,2.044553533844161,0.02059952377574786,-0.5552950608716434,5,1,red
3.4118229802687123,-5.235330401651415,-0.8085132010087469,0.8520002651734356,2.44458989729154,0.3104758547789685,-1.046704001733307,-0.33904373906875157,1.0195696418132847,6,1,red
2.1427964285583787,-5.56119249517998,1.8496530225260572,-1.0048895932226498,-0.6247343945812461,1.779091718556156,0.7501358011272062,0.5164998039094705,-1.4018627172826823,5,1,red
2.230095119073777,-5.2272814987002,-1.9594186275070462,-0.007429728038796318,-0.4693393746423274,0.20501486850357148,0.21506248433529518,0.7864865335841833,-0.28749501334526656,6,1,red
1.5970634679576743,-4.974729404386318,0.5076228374703232,-0.5858850392016568,-0.8242179517917068,-0.09262862960843643,0.14224590285761288,-0.29358870422309385,0.7423085924337486,6,1,red
1.8265026059155254,-4.52272843613909,1.39599023628646,-1.8548375821172896,-1.7039211147544875,-1.2156161851195668,-0.3518498292193441,-0.41712469871323976,0.45040758817689147,6,1,red
1.3679849790488436,-5.598860583546397,0.24002269115751845,0.42598792183581236,-1.3673877722858012,-0.875311709044003,0.9463531346876323,0.879338458347554,-0.08593919267189391,6,1,red
1.559519761634404,-3.7181489821432687,3.031403817417819,-2.160812931529474,-0.9319008313080049,-1.0896770656028325,1.3531356845625522,0.7556136020972003,-0.08534684603666925,6,1,red
2.1750938657686927,-4.507045500548965,2.1470342744778987,-3.2193572509747503,-2.320271902543195,-0.33196942607096114,1.2940610130644121,1.0561024052372685,-0.22053830847752157,5,1,red
1.3679849790488436,-5.598860583546397,0.24002269115751845,0.42598792183581236,-1.3673877722858012,-0.875311709044003,0.9463531346876323,0.879338458347554,-0.08593919267189391,6,1,red
1.9082881016777307,-4.385673115843953,2.5203590453469262,-2.0654977635970297,-3.1163759722327837,-1.0326011491976055,-0.41212137065013876,-1.2288240294670367,0.6379123742832372,5,1,red
2.364357586050319,-4.683830476704326,2.1356150434534826,-0.7431265387511657,-1.496953251695819,-1.6343526181533803,0.3826556001381117,-0.9892562309410704,0.6840737625478633,5,1,red
1.383894039939932,-3.6093635464634124,0.9274013950446458,-2.2114715340605744,-0.4821288280512739,-1.0447867761917415,0.8781664438001646,0.32155434913553343,1.0752858622597596,5,1,red
3.7022772178401175,-5.9159835854109275,1.1427244151465208,-0.6029865226788403,0.3215180155735978,-0.525671509520487,2.0404363465677386,0.20332335154148376,-0.6023132573102857,5,1,red
-0.06647161885820384,-5.834772031127665,0.969749110880547,-0.45365411767087915,-3.0320346997487615,-1.6098260596901746,0.040066139663318845,-0.5952759968472967,1.337301676385393,5,1,red
-0.07708338176909182,-5.670342348908414,1.111527936294094,-0.4321237147306106,-3.1319700700598907,-1.659033525136241,-0.028984232626004636,-0.49012371710363134,1.3903257129454958,5,1,red
0.3269186052394156,-5.75829575260364,0.7790209077897179,-0.3481212246263422,-2.583213939933805,2.1003678897533,0.553977262855285,-1.6634349988562431,-0.1205598681849351,7,2,red
-0.6643407539343323,-2.487854288384316,3.1784272851047453,-2.289148247271143,-1.1038507052812976,0.38671492707105526,-1.990090799492163,-0.4523301516321877,-0.1077283655688927,5,1,red
3.0155524877220645,-4.452645210072972,0.7558048109678533,-1.1094607457676353,0.2378441626444104,0.6137831435030436,2.0832653454751044,2.5587602466597295,0.014225863173422462,5,1,red
-5.831094571550105,-0.8546652128108744,2.7346036113788554,1.2605477412887316,-3.1362135279026293,1.2992760183283043,1.1263837318855674,0.09409531094434632,1.2982499112688453,5,1,red
-5.831094571550105,-0.8546652128108744,2.7346036113788554,1.2605477412887316,-3.1362135279026293,1.2992760183283043,1.1263837318855674,0.09409531094434632,1.2982499112688453,5,1,red
-0.8769521603135911,-3.3931710456124424,4.097431679228644,0.03296083654124004,1.4840297197062104,-1.495314437354349,-1.1522574917729698,-1.8558299972004444,-0.5262811711510079,6,1,red
1.5387140585359707,-4.924996064481891,2.142521503606997,0.11859389151222986,-0.47630707943988565,-2.0694639923970466,0.21261808610826927,-0.5850231538985915,-0.8260982852375925,6,1,red
2.5772320906997503,-5.801664433420257,1.297333923257011,-0.5781505656769551,-0.6962443385269589,0.8469165010990408,1.8678690539553093,-0.48224536031496124,-1.1492427157067755,5,1,red
2.488346548111043,-5.827658962098526,1.0164248234463518,-1.2868327150685903,-1.490174766011583,0.830449512911788,1.4692496397474155,-0.3631516542693678,-0.8217778231947744,5,1,red
1.500270193005054,-3.5091034952565923,1.9274341837420181,-1.6939060665040804,-0.12618321538008745,1.035625694442288,-0.9092137146744899,0.18683791424483043,0.8516159975644197,5,1,red
1.8983380858461376,-3.6629934282737886,0.7151563760371048,-2.076751915717349,-1.585554090293676,-0.40460389510792316,1.2309228510741397,0.28876151673765804,0.5807140616263604,5,1,red
1.8512730523958583,-3.6595090846014755,0.7652933571341317,-2.0333978852173753,-1.3106239455869146,-0.482310230894581,1.316224422773816,0.3052689618145169,0.5284552872415217,5,1,red
2.5772320906997503,-5.801664433420257,1.297333923257011,-0.5781505656769551,-0.6962443385269589,0.8469165010990408,1.8678690539553093,-0.48224536031496124,-1.1492427157067755,5,1,red
2.488346548111043,-5.827658962098526,1.0164248234463518,-1.2868327150685903,-1.490174766011583,0.830449512911788,1.4692496397474155,-0.3631516542693678,-0.8217778231947744,5,1,red
-8.558110972408533,-0.7517283525638365,4.160014135828265,3.335535114531109,-0.5770400592094225,2.279380253881458,-0.08959615404368634,-0.09985165603539774,0.4538619152619182,6,1,red
-0.5792187532525318,-2.674137948015261,2.1147869494670517,-3.2280133239231397,-2.551119887016262,0.7667208533331858,-1.4954632749131573,-0.8543878376146429,-0.40323435019276394,5,1,red
-8.558110972408533,-0.7517283525638365,4.160014135828265,3.335535114531109,-0.5770400592094225,2.279380253881458,-0.08959615404368634,-0.09985165603539774,0.4538619152619182,6,1,red
2.9921130702606407,-4.468998792084731,0.45448724033563076,-1.2804021306438576,0.4555122279363715,0.13205031253771887,2.1876330097748085,2.6655174502883088,-0.2135933558426435,5,1,red
-1.2896311314976805,-2.281683962690777,4.398487899465366,-1.897703642626989,-1.9000864254767846,-0.6851999698443149,1.2548460341193748,0.8591814502995535,0.5838520400569679,5,1,red
2.1154115735097565,-4.8130756950561295,0.9099909278479015,-2.4597045969354947,-1.2433015975863915,2.2322428038007622,0.835152338298325,1.3296737663797678,-1.3725985802902254,5,1,red
-0.20725222087122103,-3.3043136879229933,2.8035721623909775,-0.1368344744432706,-0.7190747639970482,-0.5486131741155145,-0.7776203311856806,-0.574541780037551,0.16126113921996263,6,1,red
1.3366679501434735,-4.198669399272816,0.18319172782463775,0.20294747192319487,-0.9120326651528408,0.9155329004073733,-0.8497366478179856,1.0565896314488505,1.884094996674176,6,1,red
-0.1484289449288088,-3.5626455371838732,0.792538453696013,-0.1426763289067513,-0.0260374211421106,-0.024503136061053667,-2.849737818042615,0.6620796099233689,0.23465703951586517,6,1,red
5.126426002329411,-5.335977140371327,-0.28802027928459994,1.5590274482415678,2.3567041749878213,1.2325936149553998,0.5622537991350269,1.75006070600408,-2.5939969332182877,4,0,red
0.6843556328838879,-3.9128469742784833,2.0784834229645117,-1.0419084802251368,-0.7951320320090487,-1.175658185852273,1.5985802373758617,0.7549134511346891,0.3222606626456594,5,1,red
0.6843556328838879,-3.9128469742784833,2.0784834229645117,-1.0419084802251368,-0.7951320320090487,-1.175658185852273,1.5985802373758617,0.7549134511346891,0.3222606626456594,5,1,red
1.2718140295994744,-1.2438479395801736,1.26043191743378,0.9775807054396646,-0.8500869399308649,2.055623370446364,0.8170748280058021,0.7904810259528035,0.9178220976934394,5,1,red
