fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,wine_type,total_acidity,acidity_to_sugar,free_to_total_so2_ratio,alcohol_to_acidity,sugar_to_alcohol,balance_score,body_score,wine_type_numeric,fixed acidity_log,volatile acidity_sqrt,citric acid_sqrt,residual sugar_log,chlorides_sqrt,free sulfur dioxide_log,total sulfur dioxide_log,sulphates_log,alcohol_log,total_acidity_log,acidity_to_sugar_log,free_to_total_so2_ratio_sqrt,alcohol_to_acidity_log,sugar_to_alcohol_log,balance_score_log,body_score_log,quality_class
-0.9610707474536356,0.307896583129605,-0.9813404564572489,-0.857304269192105,0.8871101107469462,-0.07007844791865141,0.6351219142679949,-0.46661284402404957,-0.2026200147397644,-0.8014358934558563,-1.1566169488367317,5,red,-0.9504974734030247,-0.19637194805800703,-0.9664886525809658,0.08587070026029338,-0.5123477174029206,0.5393234313771567,-1.1369501656642471,0,-0.9979267516355173,0.38167111684202076,-0.7986402722061143,-0.885457140780175,0.9049892279480785,0.22287607343831867,0.833180610593138,-0.809163944187647,-1.2129103407505557,-0.9804658009167158,-0.12251730255810932,-0.9588876161796683,0.1423457832045717,-0.5050763201615105,0.6229040441691723,-1.1908675482684135,1
-0.47778686666558173,-0.1518994817074147,0.45785815849284484,2.178953885744293,-0.5721830378382451,0.1332889535730432,1.8536489374491534,0.5857047415449412,0.2646563476754333,1.0957794484490402,0.07622081079966851,5,red,-0.5053371191670079,-1.6735264876889424,-1.3935169305688202,0.3309515615296389,2.063114601067898,-0.6645633600315928,0.06287001285306644,0,-0.4264611246600073,-0.06847238170846646,0.5784559600886873,2.0073065594409765,-0.5381991163193411,0.41408326225503994,1.4952868699543238,1.1164103770878355,0.12385968318874695,-0.46058643466919624,-1.8919735632889707,-1.5340478193048632,0.3920150643142843,2.0298293134805974,-0.6685661440301771,0.11030075060987585,1
-1.6255860835372102,0.5090573614958014,-1.3925400607287044,-1.185548394050094,0.43809683425919477,0.0316052528271959,0.43752293753591515,-1.3527750213453245,1.7999929670396477,-0.9473755351408485,-0.49278123210943864,5,red,-1.6089638307104668,-0.5484011837228274,-0.6961383621669057,1.2373940816921416,-1.0548076039920389,1.957091265672997,-0.46328838511934645,0,-1.8891308698466684,0.5687845914094519,-2.0267426964635713,-1.3080846035731701,0.4841402821124317,0.3212931625038031,0.6913942296294752,-0.9705138102170437,-0.4732578807144727,-1.8388972412687488,-0.5014316388103209,-0.6351370173845826,1.2628681964778312,-1.077621334323509,1.8910321877934644,-0.4416769933069851,1
-0.29655541137006153,0.48032010744348763,0.09805850475532132,-1.185548394050094,1.8412633232834172,-0.6801806523937353,-0.5504719461244836,0.3641641972145918,-0.33612754685839186,2.5551758652989593,-1.251450622654916,5,red,-0.2518430285603869,0.869404636982274,-0.4673804241242394,-0.54962058719688,-0.8423156664190558,0.23314823460693113,-1.2450126972785298,0,-0.22593062971895764,0.5423862128575787,0.31149465701298074,-1.3080846035731701,1.7451321639677573,-0.5401206703704581,-0.33975302461483686,2.416884597554396,-1.3226996851071022,-0.18282996159742607,0.9029792342018674,-0.37946990518695745,-0.5369748259501564,-0.8515982837140917,0.31624023519396843,-1.3158816277784995,1
0.36795992471351313,0.5377946155481153,-0.4673409511179298,2.178953885744293,2.1780232806492292,2.675381472219226,2.5123121932227526,1.0287858302055786,-1.0036652074515262,1.679538015189008,-1.1566169488367317,5,red,0.4344458508868057,-1.1245595194153435,-0.18282786704677623,-0.957819659517903,2.802410953224222,-1.3907130087917645,-1.1627456037316979,0,0.4550182091055473,0.5950758758231329,-0.1845890600773858,2.0073065594409765,2.0264979294379604,1.827772774572328,1.759274980578068,1.653150983363829,-1.2129103407505557,0.5123986550101026,-1.1752706398809472,-0.08053394520884959,-1.0000969617768107,2.707480078399735,-1.5801434092922695,-1.220582140668003,1
0.36795992471351313,0.5377946155481153,-0.4159410005839978,2.178953885744293,2.1780232806492292,2.675381472219226,2.5123121932227526,1.0287858302055786,-0.936911441392214,2.0443871194014887,-1.1566169488367317,5,red,0.4344458508868057,-1.1245595194153435,-0.18282786704677623,-0.957819659517903,2.802410953224222,-1.3907130087917645,-1.1627456037316979,0,0.4550182091055473,0.5950758758231329,-0.1341097511703677,2.0073065594409765,2.0264979294379604,1.827772774572328,1.759274980578068,1.9771351735541258,-1.2129103407505557,0.5123986550101026,-1.1752706398809472,-0.08053394520884959,-1.0000969617768107,2.707480078399735,-1.5801434092922695,-1.220582140668003,1
0.12631798431948588,-1.4163386600092196,1.4858571691714837,-0.857304269192105,0.6064768129421015,1.963595566998295,1.8865821002378333,0.08723851680173185,-0.06911248262113692,0.7309303442365598,0.07622081079966851,7,red,-0.023080068744656387,0.703309584768204,-0.21662653050054728,-0.07952129200736154,-0.8769322198361761,0.32688618535820047,0.07268349472655201,0,0.21657687018998142,-1.539101929892852,1.222510902637198,-0.885457140780175,0.6440920758956502,1.5393278536557593,1.509660228436922,0.7686947358498687,0.12385968318874695,0.05763005906582352,0.7537109638429813,-0.1150531976239034,-0.029883936158227525,-0.8882640487614365,0.4115547495518245,0.12034017942026096,2
-0.11532395607454138,0.19294756692035056,0.04665855422138964,-1.0214263316210996,2.1780232806492292,0.0316052528271959,0.3387234491698753,0.03185338071915985,-1.3374340377480964,2.5551758652989593,-1.0617832750185459,5,red,-0.09727346111732542,0.8237114096550697,-0.5998192303594673,-0.56869309070752,-0.7210966234513373,0.06797710550951117,-1.0517546045107204,0,-0.032123108196239036,0.27220778359035247,0.2708265572553784,-1.092856759701247,2.0264979294379604,0.3212931625038031,0.6150887332612426,2.416884597554396,-1.1041921290244818,-0.019345492075008873,0.8622655903519133,-0.5256449064592729,-0.5581237430117864,-0.7236742559495987,0.14508474776983124,-1.0932878753820192,1
-0.5381973517640882,0.36537109123423256,-0.9813404564572489,2.178953885744293,0.269716855576288,-0.9852317546312772,-0.5504719461244836,0.3641641972145918,0.464917645853373,-1.0933151768258407,-1.3462842964731003,4,red,-0.5115199018647302,-1.6771381124802158,-1.1536542382522381,-0.39938395275353605,2.933209538605725,-1.0549863123062562,-1.3387444299664537,0,-0.4948806567932635,0.43569495341146897,-0.7986402722061143,2.0073065594409765,0.3214691765271121,-1.1191413499770515,-0.33975302461483686,-1.134000822643757,-1.4335814786888335,-0.46751799786076637,-1.8969686143036173,-1.1998056808134205,-0.37198927928305026,2.825267126794314,-1.1439758211972821,-1.4254656995945636,0
-0.23614492627155445,-1.1864406275907096,1.2288574165018238,-0.857304269192105,2.1780232806492292,0.1332889535730432,0.3387234491698753,0.08723851680173185,-1.8047104001632912,2.5551758652989593,-1.1566169488367317,6,red,-0.3693158998171133,0.3674284791797523,-0.4794203156001693,-0.4138603400719925,-0.5123477174029206,0.08675967708553464,-1.1465040316151542,0,-0.16060357318216886,-1.2371759865351994,1.0740639281870854,-0.885457140780175,2.0264979294379604,0.41408326225503994,0.6150887332612426,2.416884597554396,-1.2129103407505557,-0.31000975331344677,0.4406295906453522,-0.3925604498197788,-0.3877641052401997,-0.5050763201615105,0.16475887320309052,-1.2018637062550834,1
0.36795992471351313,-1.7611857086369849,1.0746575649000278,-0.857304269192105,-0.23542308047243155,1.3534933625232108,0.4704561003245951,0.03185338071915985,0.5316714119126882,-0.8744057142983525,-0.9669496012003616,6,red,0.18713454297790824,0.9072373988754794,0.7364113481986437,-0.7181495165521798,-0.5743702289115369,-0.19044911846460486,-0.9579605640013782,0,0.4550182091055473,-2.0358390574960676,0.9814815948422246,-0.885457140780175,-0.18436320942935874,1.2433498111389814,0.7159837321183947,-0.8895752317532837,-0.9965243512259951,0.2707040350787671,0.9364915624246417,0.7776892147039445,-0.7254824729720484,-0.5698027321315675,-0.13134441589315052,-0.9868399352218813,1
-0.4173763815670752,-0.7841190708583171,0.20085840582318526,-0.03669395704713306,0.04521021733241308,0.743391158048127,0.8327208910000746,0.8072452858752293,1.3994703706837652,0.001232135811599745,-0.6824485797458089,5,red,-0.5115199018647307,-0.4966293000234422,-0.33393829359935084,-0.05588908601340888,0.19096051278823822,-0.1395689199823546,-0.6906807793878439,0,-0.3588418393256971,-0.751135025119619,0.3907793432104814,0.05154031952466612,0.10009428348220693,0.8811019635470394,0.9626214349767762,0.04242120803515396,-0.679625413830552,-0.46751799786076914,-0.44425993176262174,-0.23686983636304063,-0.005084928113246347,0.21610214037903552,-0.07605462824261473,-0.6889680745500274,1
-0.23614492627155445,-0.5542210384398072,-0.313141099516134,-1.185548394050094,1.3922500467956658,-0.578496951647888,-0.2870066438150439,-0.07891689144598413,-0.936911441392214,1.8984474777164964,-0.8721159273821774,5,red,-0.3013052901421666,0.8177306207378962,-0.7202181451187654,-0.3239108041128864,-0.9526091006831278,0.4302555500668721,-0.8621934424804364,0,-0.16060357318216886,-0.4929347231052852,-0.03698935578890676,-1.3080846035731701,1.358192991117198,-0.3853955739723036,0.011906256806735387,1.8485601673257805,-0.8898869028917538,-0.23606350118329197,0.8569171035056279,-0.6629574156914078,-0.2901634147978845,-0.9686303856221777,0.5151875861843815,-0.8791929393867961,1
0.12631798431948588,-0.20937398981204228,-0.8271406048554533,-0.03669395704713306,0.15746353645435093,-0.6801806523937353,0.7009882398453549,0.03185338071915985,-0.936911441392214,-0.8744057142983525,-0.9669496012003616,5,red,0.10675836790751578,0.012281466019668253,-1.6178982889858846,-0.6648274333575177,0.3042820174605219,-0.5943884372110496,-0.9579605640013782,0,0.21657687018998142,-0.12720269665111023,-0.5866649551099373,0.05154031952466612,0.21144065390244368,-0.5401206703704581,0.8775908049157691,-0.8895752317532837,-0.9965243512259951,0.19009204609754737,0.09179031201844763,-1.8805841432331984,-0.6654384046762202,0.3301620449564015,-0.5864186542767456,-0.9868399352218813,1
-0.8402497772566221,-0.7266445627536896,-0.6729407532536573,0.12742810538186156,0.21359019601531987,0.5400237565564324,-0.18820715544900407,0.03185338071915985,0.7986864761499431,-0.14470750587339243,-0.6824485797458089,6,red,-0.9381319080075795,-0.9570438636553836,0.9888591326839534,0.33980990591286736,0.3617639401203769,0.08279011121368432,-0.6765784424733532,0,-0.8496780394718144,-0.6853889939588789,-0.4021158969131867,0.22178761824485985,0.2666167260650989,0.7398490174284158,0.12494524987924946,-0.10810613298096894,-0.679625413830552,-0.9654237177495437,-0.9718341229848947,0.991352412688303,0.40091893423189484,0.38779731535988876,0.16060546396924308,-0.673470837900964,1
-1.2027126878476628,-0.7841190708583171,-0.5701408521857936,-1.5137925189080832,-0.06704310178952477,-0.47681325090204063,-0.7480709228565634,-0.6881533883543375,0.19790258161611804,-0.6554962517708642,-1.0617832750185459,5,red,-1.3152816525686502,0.11851658843116693,0.6192197815784254,0.5193036928822822,-1.2534063338747983,1.7016827283221325,-1.0391995784947994,0,-1.3063402970564346,-0.751135025119619,-0.28994359209539877,-1.7645570379959914,-0.01261845343728102,-0.24414262785368004,-0.6717082957220429,-0.6498960700644881,-1.1041921290244818,-1.4413662214751368,0.19817297509692322,0.6756950705085626,0.5795808396707504,-1.2909478642067387,1.6788104339865906,-1.0789798831055313,1
-0.4173763815670752,-0.6691700546490623,-0.15894124791433825,-0.857304269192105,-0.06704310178952477,-1.1885991561229718,-1.1432688763207228,-0.3004574357763336,-0.2026200147397644,-0.43658678924337674,-0.8721159273821774,5,red,-0.4991543364692855,0.2414730645840824,-0.2386224860815732,-0.16437834787266595,-0.6044954487871502,0.29593872202945326,-0.8582472804572355,0,-0.3588418393256971,-0.6204597788243202,0.10039309924885301,-0.885457140780175,-0.01261845343728102,-1.6653652617711778,-1.7028555499663556,-0.414782504502048,-0.8898869028917538,-0.4536625689397243,0.31910401388577936,-0.13765393813469573,-0.1194617677625276,-0.6013088690714641,0.3802292816899172,-0.8747795114311747,1
-0.23614492627155445,-0.5542210384398072,-0.313141099516134,-1.185548394050094,1.3922500467956658,-0.578496951647888,-0.2870066438150439,-0.07891689144598413,-0.936911441392214,1.8984474777164964,-0.8721159273821774,5,red,-0.3013052901421666,0.8177306207378962,-0.7202181451187654,-0.3239108041128864,-0.9526091006831278,0.4302555500668721,-0.8621934424804364,0,-0.16060357318216886,-0.4929347231052852,-0.03698935578890676,-1.3080846035731701,1.358192991117198,-0.3853955739723036,0.011906256806735387,1.8485601673257805,-0.8898869028917538,-0.23606350118329197,0.8569171035056279,-0.6629574156914078,-0.2901634147978845,-0.9686303856221777,0.5151875861843815,-0.8791929393867961,1
-0.719428807059609,1.0550651884897624,-1.3925400607287044,-0.6931822067631108,-0.06704310178952477,-0.1717621486644987,-0.35287296939240387,0.2533939250494478,1.065701540387198,-0.7284660726133603,-0.9669496012003616,5,red,-0.6228099904237347,-0.04001350235303813,0.14264074398953747,-0.10885870142930851,-0.3986397796371251,0.22672785516473784,-0.9618651874769661,0,-0.7051359361799071,1.0513649718254838,-2.0267426964635713,-0.6853362222488789,-0.01261845343728102,0.11810521973826192,-0.0685258192675364,-0.7292731216760343,-0.9965243512259951,-0.5936222156288369,0.03875720376521673,0.2399059740400587,-0.060759118243962074,-0.3868946903107975,0.30966440096934944,-0.9912510903119159,1
-0.29655541137006153,0.681480885809684,-1.3925400607287044,-0.5290601443341162,0.04521021733241308,-0.7818643531395826,-0.9786030623773231,-0.1896871636111896,0.464917645853373,-0.43658678924337674,-0.5876149059276229,6,red,-0.2302032891183582,0.16470024044957887,0.703321964682347,-0.23848194832274522,-0.35308003352894424,-0.012348550467374266,-0.5787136242979714,0,-0.22593062971895764,0.7249702493752666,-2.0267426964635713,-0.49200038599473167,0.10009428348220693,-0.7111613291456788,-1.1847037035728563,-0.414782504502048,-0.5759639378234007,-0.15968244991882638,0.24386778699927875,0.7490791131771559,-0.1983766328316295,-0.33971681910814044,0.06032023515889071,-0.5665162585623762,1
-0.9610707474536356,0.8539044101235668,-1.032740406991181,0.12742810538186156,0.43809683425919477,0.1332889535730432,1.1949856816755542,-0.5219979801066216,0.2646563476754333,-0.8014358934558563,-0.30311388447307014,5,red,-0.8917610377746615,-0.9199981534801875,-1.1205808014267926,0.5043371260694436,0.2140420570223113,0.19008943764888614,-0.2909137971637929,0,-0.9979267516355173,0.8775639913776346,-0.8779580696040965,0.22178761824485985,0.4841402821124317,0.41408326225503994,1.1741246161788053,-0.809163944187647,-0.2706426932227286,-0.9093369187124869,-0.9277158410830765,-1.1560906421525845,0.5648098930072931,0.23938121852008207,0.27202085596785364,-0.2578120666583529,1
-0.8402497772566221,0.9113789182281943,-1.3925400607287044,0.2915501678108562,1.336123387234697,0.6417074573022797,-0.2870066438150439,-0.07891689144598413,0.9989477743278828,-0.5825264309283689,0.17105448461785278,6,red,-0.7619226011224893,-0.9233146265815857,1.4469623205485997,0.6311292267884795,0.20126761616172967,0.1786731348734784,0.169769465134195,0,-0.8496780394718144,0.9276720836944506,-2.0267426964635713,0.38709951122108344,1.3088128616510517,0.8120113327546535,0.011906256806735387,-0.5710262235232559,0.22034105049866776,-0.7549260207866499,-0.931652942712582,1.3603304153278424,0.689232161880959,0.2265004416805733,0.2602501052195192,0.21917660406848918,1
0.005497014122472782,0.7389553939143116,-0.7757406543215213,-0.03669395704713306,0.10133687689338201,-0.07007844791865141,2.2159137281246326,-0.07891689144598413,-0.936911441392214,0.07420195665409583,-0.5876149059276229,5,red,0.08511862846548708,-0.005530410791840785,-1.6232100058135006,-0.472977672498532,0.15458570881935643,-0.46271982369136655,-0.5807490131309911,0,0.09356408074079249,0.7762216719011613,-0.5226305508106734,0.05154031952466612,0.15593516357360476,0.22287607343831867,1.6462359875055552,0.11700203305172266,-0.5759639378234007,0.16820955527752643,0.07377698070084926,-1.8892790291231891,-0.45245397715043023,0.17936687563738957,-0.43482608779203247,-0.5687302635776431,1
-0.8402497772566221,0.4515828533911739,-0.7757406543215213,2.178953885744293,-0.4599297187163072,2.4720140707275315,1.2279188444642342,1.4164817827835825,0.9321940082685707,-0.9473755351408485,-0.9669496012003616,6,red,-0.811384862704269,-1.8523019148569893,0.7417686769584252,0.059936217586289496,2.6766430826650836,-0.7904474854550544,-0.9823644607238048,0,-0.8496780394718144,0.5158794207048996,-0.5226305508106734,2.0073065594409765,-0.4186486003327495,1.750454124180022,1.1919407696025985,-0.9705138102170437,-0.9965243512259951,-0.8132992073584732,-2.1440965026609553,0.782307656609553,0.11554228873314042,2.593636361709896,-0.8183735550832013,-1.0144383772850458,1
-1.867228023931237,-1.1864406275907096,-0.10754129738040627,-0.857304269192105,1.223870068112759,-0.273445849410346,0.14112447243779552,-0.5773831161891936,0.464917645853373,-0.7284660726133603,-1.1566169488367317,5,red,-2.0386672282021774,-1.2519982799074278,-0.7768764579466704,1.4090066384015396,-0.5123477174029206,1.8011431866361298,-1.135039392474066,0,-2.250584998211422,-1.2371759865351994,0.14425618399664425,-0.885457140780175,1.2093420687032719,0.006103241423667504,0.449626027125963,-0.7292731216760343,-1.2129103407505557,-2.4704207439935866,-1.3345472838821142,-0.7291580109253857,1.4192157304742554,-0.5050763201615105,1.7622155693861643,-1.1886696195819617,1
-0.29655541137006153,0.681480885809684,-1.3925400607287044,2.178953885744293,0.269716855576288,-1.0869154553771245,-0.9127367367999631,1.0287858302055786,0.5984251779720005,-0.7284660726133603,-0.777282253563993,6,red,-0.2302032891183582,-1.5128091844772633,-0.7202181451187654,-0.33189551111466103,2.5556211694855357,-1.0332523753179406,-0.7883171355513557,0,-0.22593062971895764,0.7249702493752666,-2.0267426964635713,2.0073065594409765,0.3214691765271121,-1.3693872192543994,-1.0192409974375773,-0.7292731216760343,-0.7842602512666774,-0.15968244991882638,-1.6736004799057707,-0.6629574156914078,-0.2987873332946148,2.483539813282498,-1.1166497911623512,-0.7968577961418327,1
-0.29655541137006153,0.4228455993388601,-0.6729407532536573,0.12742810538186156,0.269716855576288,-1.2902828568688192,-1.011536225166003,0.41954933329722527,0.731932710090628,-0.36361696840088065,0.36072183225422294,6,red,-0.2580258112581092,-0.41370678108582903,-1.2394384650182382,0.2527342653798483,-0.020372541368475883,-0.030644100964920287,0.3473052176306211,0,-0.22593062971895764,0.4892628681699201,-0.4021158969131867,0.22178761824485985,0.3214691765271121,-2.02761310936312,-1.2748907721765501,-0.33739611316203133,0.4108333526253979,-0.18945935132209155,-0.3537533036477452,-1.3157107786263849,0.3130357630032306,0.0018284066619494762,0.04087009506773721,0.39767445694823456,1
-0.11532395607454138,-0.8415935789629446,0.04665855422138964,-0.36493808190512156,-0.852816335643089,-0.273445849410346,-0.5175387833358037,0.03185338071915985,-0.5363888450363316,0.5849907025515676,-0.6824485797458089,7,red,-0.2085635496763295,0.031160413792234453,0.3517205798349852,-0.30191547263423896,-0.1506463418760386,-0.158312465382219,-0.6765784424733532,0,-0.032123108196239036,-0.8177294974507082,0.2708265572553784,-0.3050045848362938,-0.8446594700794666,0.006103241423667504,-0.29097386671106984,0.6268185877492276,-0.679625413830552,-0.13662055670886739,0.11082686785831364,0.43551666679863554,-0.26644719594094457,-0.13128637938564128,-0.09637211346943017,-0.673470837900964,2
-1.5651755984387032,2.808037685680902,-0.9299405059233171,-1.3496704564790885,2.1780232806492292,-0.8835480538854299,-0.8798035740112832,-1.5189304295930404,1.2659628385651378,-1.239254818510833,-0.5876149059276229,4,red,-1.2998246958243438,-0.05194307265497281,-0.12424351706024006,0.7879169781672951,-1.199189604109446,1.7173929075804022,-0.5542889583017393,0,-1.8021911414494205,2.4137412066770505,-0.7241433681874421,-1.5317548782707433,2.0264979294379604,-0.9023685179624007,-0.9429355010693441,-1.2996823570758715,-0.5759639378234007,-1.4211294609357363,0.026596618068822037,-0.02128512249334876,0.8408950380263688,-1.2325086567695942,1.6920505111150879,-0.5399824897150912,0
-0.5986078368625953,-0.4392720222305521,0.45785815849284484,2.178953885744293,-0.4038030591553383,-0.3751295501561933,1.359651495618954,0.5857047415449412,0.13114881555680577,1.3146889109765276,0.07622081079966851,5,red,-0.6599066866100692,-1.7638171074707845,-1.590373938151874,0.4780000782912451,2.063114601067898,-0.5757363018176974,0.06287001285306644,0,-0.5641196039926976,-0.36834245448938446,0.5784559600886873,2.0073065594409765,-0.3594875225287135,-0.11420251352189222,1.2611453883829449,1.3204330219623923,0.12385968318874695,-0.6362301749427645,-2.018050437402987,-1.8359305524959895,0.5387618367165137,2.0298293134805974,-0.5647445901160479,0.11030075060987585,1
